# for hus0h
#korAncorrectedtoincludeallextensions(NYW)usedasvowels,andextendedvowelswrittenastriplevowels(vvv)

17.067.105 .waʼiḏaamassakumuḍḍurrufilbaḥriḍAllamanNNNtad*ʻuunaʼillaaʼiyyaahufalamNNNmaanaǧǧaakumʼilalbarriʼaʻrAḍtum.
17.067.106 .wakaanalʼinNNNsaanukafuurAA.
17.068.107 .ʼafaʼaminNNNtumʼayYYYyaḫsifabikumǧaanibalbarriʼawyursilaʻalaykumḥaaṣibanNNNṯumNNNmalaataǧiduulakumwakiilaa.
17.069.108 .ʼamʼaminNNNtumʼayYYYyuʻiidakumfiihitaarAtanʼuḫrAAfayursilaʻalaykumqAAṣifamNNNminarriiḥifayuġriqAkumNNNbimaakafartumṯumNNNmalaataǧiduulakumʻalaynaabihiitabiiʻaa.
17.070.109 .walaqAd*karrAmnaabaniiʼaadamawaḥamalnaahumfilbarriwalbaḥriwarAzaq*naahumNNNminaṭṭAyyibaatiwafaḍḍAlnaahumʻalaakaṯiirimNNNmimNNNmanḫAlaq*naatafḍiilaa.
17.071.110 .yawmanad*ʻuukullaʼunaasimNNNbiʼimaamihimfamanʼuutiyakitaabahuubiyamiinihiifaʼulaaaaaaʼikayaq*rAʼuunakitaabahumwalaayuẓlamuunafatiilaa.
17.072.111 .wamanNNNkaanafiihaaḏihiʼaʻmaafahuwafilʼaaḫirAtiʼaʻmaawaʼaḍAllusabiilaa.
17.073.112 .waʼinNNNkaaduulayaftinuunakaʻanillaḏiiʼawḥaynaaʼilaykalitaftariyaʻalaynaaġAyrAhuwaʼiḏallattaḫAḏuukaḫAliilaa.
17.074.113 .walawlaaʼanNNNṯabbatnaakalaqAd*kid*tatarkanuʼilayhimšayʼanNNNqAliilaa.
17.075.114 .ʼiḏallaʼaḏaqnaakaḍiʻfalḥayaatiwaḍiʻfalmamaatiṯumNNNmalaataǧidulakaʻalaynaanaṣiirAA.
17.076.115 .waʼinNNNkaaduulayastafizzuunakaminalʼarḍiliyuḫriǧuukaminhaawaʼiḏallaayalbaṯuunaḫilaafakaʼillaaqAliilaa.
17.077.116 .sunNNNnatamanNNNqAd*ʼarsalnaaqAb*lakamirrusulinaawalaataǧidulisunNNNnatinaataḥwiilaa.
17.078.117 .ʼaqimiṣṣAlaataliduluukiššamsiʼilaaġAsaqillayliwaqurʼaanalfaǧ*riʼinNNNnaqurʼaanalfaǧ*rikaanamašhuudaa.
17.079.118 .waminallaylifatahaǧǧad*bihiinaafilatallakaʻasaaʼayYYYyab*ʻaṯakarAbbukamaqAAmamNNNmaḥmuudaa.
17.080.119 .waqulrAbbiʼad*ḫilniimud*ḫAlaṣid*qiwWWWwaʼaḫriǧ*niimuḫrAǧaṣid*qiwWWWwaǧ*ʻalliimilladunNNNkasulṭAAnanNNNnaṣiirAA.
17.081.120 .waqulǧaaaaaaʼalḥaqquwazahaqAlbaaṭiluʼinNNNnalbaaṭilakaanazahuuqAA.
17.082.121 .wanunazziluminalqurʼaanimaahuwašifaaaaaaʼuwWWWwarAḥmatullilmuʼminiinawalaayaziiduẓẓAAlimiinaʼillaaḫAsaarAA.
17.083.122 .waʼiḏaaʼanʻamnaaʻalalʼinNNNsaaniʼaʻrAḍAwanaʼaabiǧaanibihiiwaʼiḏaamassahuššarrukaanayaʼuusaa.
17.084.123 .qulkulluyYYYyaʻmaluʻalaašaakilatihiifarAbbukumʼaʻlamubimanhuwaʼahdaasabiilaa.
17.085.124 .wayasʼaluunakaʻanirruuḥiqulirruuḥuminʼamrirAbbiiwamaaʼuutiitumNNNminalʻilmiʼillaaqAliilaa.
17.086.125 .walaʼinNNNšiʼnaalanaḏhabanNNNnabillaḏiiʼawḥaynaaʼilaykaṯumNNNmalaataǧidulakabihiiʻalaynaawakiilaa.
17.087.126 .ʼillaarAḥmatamNNNmirrAbbik.
17.087.127 .ʼinNNNnafaḍlahuukaanaʻalaykakabiirAA.
17.088.128 .qullaʼiniǧ*tamaʻatilʼinNNNsuwalǧinNNNnuʻalaaʼayYYYyaʼtuubimiṯlihaaḏalqurʼaanilaayaʼtuunabimiṯlihiiwalawkaanabaʻḍuhumlibaʻḍinNNNẓAhiirAA.
17.089.129 .walaqAd*ṣArrAfnaalinNNNnaasifiihaaḏalqurʼaaniminNNNkullimaṯalimNNNfaʼabaaʼakṯarunNNNnaasiʼillaakufuurAA.
17.090.130 .waqAAluulanNNNnuʼminalakaḥattaatafǧurAlanaaminalʼarḍiyamNNNbuuʻaa.
17.091.131 .ʼawtakuunalakaǧanNNNnatumNNNminNNNnaḫiiliwWWWwaʻinabimNNNfatufaǧǧirAlʼanhaarAḫilaalahaatafǧiirAA.
17.092.132 .ʼawtusqiṭAssamaaaaaaʼakamaazaʻamtaʻalaynaakisafanʼawtaʼtiyabillaahiwalmalaaaaaaʼikatiqAbiilaa.
17.093.133 .ʼawyakuunalakabaytumNNNminNNNzuḫrufinʼawtarqAAfissamaaaaaaʼiwalanNNNnuʼminaliruqiyyikaḥattaatunazzilaʻalaynaakitaabanNNNnaqrAʼuh.
17.093.134 .qulsub*ḥaanarAbbiihalkunNNNtuʼillaabašarArrAsuulaa.
17.094.135 .wamaamanaʻanNNNnaasaʼayYYYyuʼminuuʼiḏǧaaaaaaʼahumulhudaaʼillaaʼanNNNqAAluuʼabaʻaṯaLLAAhubašarArrAsuulaa.
17.095.136 .qullawkaanafilʼarḍimalaaaaaaʼikatuyYYYyamšuunamuṭ*maʼinNNNniinalanazzalnaaʻalayhimNNNminassamaaaaaaʼimalakarrAsuulaa.
17.096.137 .qulkafaabillaahišahiidamNNNbayniiwabaynakum.
17.096.138 .ʼinNNNnahuukaanabiʻibaadihiiḫAbiirAmNNNbaṣiirAA.
17.097.139 .wamayYYYyahdillaahufahuwalmuhtadiwamayYYYyuḍlilfalanNNNtaǧidalahumʼawliyaaaaaaʼaminNNNduunihiwanaḥšuruhum.
17.097.140 .wanaḥšuruhumyawmalqiyaamatiʻalaawuǧuuhihimʻumyawWWWwabukmawWWWwaṣumNNNmamNNNmaʼwaahumǧahanNNNnamukullamaaḫAbatzid*naahumsaʻiirAA.
17.098.141 .ḏaalikaǧazaaaaaaʼuhumNNNbiʼanNNNnahumkafaruubiʼaayaatinaawaqAAluuʼaʼiḏaakunNNNnaaʻiẓAAmawWWWwarufaatanʼaʼinNNNnaalamab*ʻuuṯuunaḫAlqAnNNNǧadiidaa.
17.099.142 .ʼawalamyarAwʼanNNNnaLLAAhallaḏiiḫAlaqAssamaawaatiwalʼarḍAqAAdirunʻalaaʼayYYYyaḫluqAmiṯlahumwaǧaʻalalahumʼaǧalallaarAybafiihifaʼabaẓẓAAlimuunaʼillaakufuurAA.
17.100.143 .qullawʼanNNNtumtamlikuunaḫAzaaaaaaʼinarAḥmatirAbbiiʼiḏallaʼamsaktumḫAšyatalʼimNNNfaaqiwakaanalʼinNNNsaanuqAtuurAA.
17.101.144 .walaqAd*ʼaataynaamuusaatisʻaʼaayaatimNNNbayyinaatimNNNfasʼalbaniiʼisrAAAAAAʼiilaʼiḏǧaaaaaaʼahumfaqAAlalahuufirʻawnuʼinNNNniilaʼaẓunNNNnukayaamuusaamasḥuurAA.
17.102.145 .qAAlalaqAd*ʻalimtamaaʼanNNNzalahaaʼulaaaaaaʼiʼillaarAbbussamaawaatiwalʼarḍibaṣAAAAAAʼirAwaʼinNNNniilaʼaẓunNNNnukayaafirʻawnumaṯbuurAA.
17.103.146 .faʼarAAdaʼayYYYyastafizzahumNNNminalʼarḍifaʼaġrAqnaahuwamamNNNmaʻahuǧamiiʻaa.
17.104.147 .waqulnaamimNNNbaʻdihilibaniiʼisrAAAAAAʼiilaskunulʼarḍAfaʼiḏaaǧaaaaaaʼawaʻdulʼaaḫirAtiǧiʼnaabikumlafiifaa.
17.105.148 .wabilḥaqqiʼanNNNzalnaahuwabilḥaqqinazal.
17.105.149 .wamaaʼarsalnaakaʼillaamubašširAwWWWwanaḏiirAA.
17.106.150 .waqurʼaanamNNNfarAqnaahulitaqrAʼahuʻalanNNNnaasiʻalaamukṯiwWWWwanazzalnaahutanNNNziilaa.
17.107.151 .qulʼaaminuubihiiʼawlaatuʼminuu.
17.107.152 .ʼinNNNnallaḏiinaʼuutulʻilmaminNNNqAb*lihiʼiḏaayutlaaʻalayhimyaḫirruunalilʼaḏqAAnisuǧǧadaa.
17.108.153 .wayaquuluunasub*ḥaanarAbbinaaʼinNNNkaanawaʻdurAbbinaalamafʻuulaa.
17.109.154 .wayaḫirruunalilʼaḏqAAniyab*kuunawayaziiduhumḫušuuʻaa.
17.110.155 .qulid*ʻuLLAAhaʼawid*ʻurrAḥmaanaʼayYYYyamNNNmaatad*ʻuufalahulʼasmaaaaaaʼulḥusnaa.
17.110.156 .walaataǧ*harbiṣAlaatikawalaatuḫAAfitbihaawab*taġibaynaḏaalikasabiilaa.
17.111.157 .waqulilḥamdulillaahillaḏiilamyattaḫiḏwaladawWWWwalamyakullahuušariikumNNNfilmulkiwalamyakullahuuwaliyyumNNNminaḏḏulliwakabbirhutakbiirAA.



18.001.001 .ʼalḥamdulillaahillaḏiiʼanNNNzalaʻalaaʻab*dihilkitaabawalamyaǧ*ʻallahuuʻiwaǧaa.
18.002.002 .qAyyimalliyunNNNḏirAbaʼsanNNNšadiidamNNNmilladunhuwayubašširAlmuʼminiinallaḏiinayaʻmaluunaṣṣAAliḥaatiʼanNNNnalahumʼaǧ*rAnḥasanaa.
18.003.003 .maakiṯiinafiihiʼabadaa.
18.004.004 .wayunNNNḏirAllaḏiinaqAAluttaḫAḏaLLAAhuwaladaa.
18.005.005 .maalahumNNNbihiiminʻilmiwWWWwalaaliʼaabaaaaaaʼihim.
18.005.006 .kaburAtkalimatanNNNtaḫruǧuminʼafwaahihim.
18.005.007 .ʼiyYYYyaquuluunaʼillaakaḏibaa.
18.006.008 .falaʻallakabaaḫiʻunNNNnafsakaʻalaaʼaaṯaarihimʼillamyuʼminuubihaaḏalḥadiiṯiʼasafaa.
18.007.009 .ʼinNNNnaaǧaʻalnaamaaʻalalʼarḍiziinatallahaalinab*luwahumʼayyuhumʼaḥsanuʻamalaa.
18.008.010 .waʼinNNNnaalaǧaaʻiluunamaaʻalayhaaṣAʻiidanNNNǧuruzaa.
18.009.011 .ʼamḥasib*taʼanNNNnaʼaṣḥaabalkahfiwarrAqiimikaanuuminʼaayaatinaaʻaǧabaa.
18.010.012 .ʼiḏʼawalfityatuʼilalkahfifaqAAluurAbbanaaʼaatinaamilladunNNNkarAḥmatawWWWwahayyiʼlanaaminʼamrinaarAšadaa.
18.011.013 .faḍArAb*naaʻalaaʼaaḏaanihimfilkahfisiniinaʻadadaa.
18.012.014 .ṯumNNNmabaʻaṯnaahumlinaʻlamaʼayyulḥizbayniʼaḥṣAAlimaalabiṯuuʼamadaa.
18.013.015 .naḥnunaquṣṣuʻalaykanabaʼahumNNNbilḥaqq.
18.013.016 .ʼinNNNnahumfityatunʼaamanuubirAbbihimwazid*naahumhudaa.
18.014.017 .warAbaṭ*naaʻalaaquluubihimʼiḏqAAmuufaqAAluurAbbunaarAbbussamaawaatiwalʼarḍilanNNNnad*ʻuwaminNNNduunihiiʼilaahallaqAd*qulnaaʼiḏanNNNšaṭAṭAA.
18.015.018 .haaʼulaaaaaaʼiqAwmunattaḫAḏuuminNNNduunihiʼaalihatallawlaayaʼtuunaʻalayhimNNNbisulṭAAnimNNNbayyinimNNNfamanʼaẓlamumimNNNmaniftarAAʻalaLLAAhikaḏibaa.
18.016.019 .waʼiḏiʻtazaltumuuhumwamaayaʻbuduunaʼillaLLAAhafaʼwuuʼilalkahfiyanNNNšurlakumrAbbukumNNNmirrAḥmatihiiwayuhayyiʼlakumNNNminʼamrikumNNNmirfaqAA.
18.017.020 .watarAššamsaʼiḏaaṭAlaʻattazaawaruʻanNNNkahfihimḏaatalyamiiniwaʼiḏaaġArAbattaqriḍuhumḏaataššimaaliwahumfiifaǧ*watimNNNminh.
18.017.021 .ḏaalikaminʼaayaatillaaah.
18.017.022 .mayYYYyahdillaahufahuwalmuhtadiwamayYYYyuḍlilfalanNNNtaǧidalahuuwaliyyamNNNmuršidaa.
18.018.023 .wataḥsabuhumʼayqAAẓAwWWWwahumruquuud.
18.018.024 .wanuqAllibuhumḏaatalyamiiniwaḏaataššimaaal.
18.018.025 .wakalbuhumNNNbaasiṭunNNNḏirAAʻayhibilwaṣiiid.
18.018.026 .lawiṭṭAlaʻtaʻalayhimlawallaytaminhumfirAArAwWWWwalamuliʼtaminhumruʻbaa.
18.019.027 .wakaḏaalikabaʻaṯnaahumliyatasaaʼaluubaynahum.
18.019.028 .qAAlaqAAAAAAʼilumNNNminhumkamlabiṯtumqAAluulabiṯnaayawmanʼawbaʻḍAyawwm.
18.019.029 .qAAluurAbbukumʼaʻlamubimaalabiṯtumfab*ʻaṯuuʼaḥadakumNNNbiwariqikumhaaḏihiʼilalmadiinatifalyanNNNẓurʼayyuhaaʼazkaaṭAʻaamamNNNfalyaʼtikumNNNbirizqimNNNminhuwalyatalaṭṭAf.
18.019.030 .falyaʼtikumNNNbirizqimNNNminhuwalyatalaṭṭAfwalaayušʻirAnNNNnabikumʼaḥadaa.
18.020.031 .ʼinNNNnahumʼiyYYYyaẓharuuʻalaykumyarǧumuukumʼawyuʻiiduukumfiimillatihimwalanNNNtufliḥuuʼiḏanʼabadaa.
18.021.032 .wakaḏaalikaʼaʻṯarnaaʻalayhimliyaʻlamuuʼanNNNnawaʻdaLLAAhiḥaqquwWWWwaʼanNNNnassaaʻatalaarAybafiihaaʼiḏyatanaazaʻuunabaynahumʼamrAhumfaqAAlub*nuuʻalayhimNNNbunyaanarrAbbuhumʼaʻlamubihim.
18.021.033 .qAAlallaḏiinaġAlabuuʻalaaʼamrihimlanattaḫiḏanNNNnaʻalayhimNNNmasǧidaa.
18.022.034 .sayaquuluunaṯalaaṯaturrAAbiʻuhumkalbuhumwayaquuluunaḫAmsatunNNNsaadisuhumkalbuhumrAǧ*mamNNNbilġAybiwayaquuluunasab*ʻatuwWWWwaṯaaminuhumkalbuhum.
18.022.035 .qulrAbbiiʼaʻlamubiʻidatihimNNNmaayaʻlamuhumʼillaaqAliiil.
18.022.036 .falaatumaarifiihimʼillaamirAAAAAAʼanNNNẓAAhirAwWWWwalaatastaftifiihimNNNminhumʼaḥadaa.
18.023.037 .walaataquulanNNNnališayʼinʼinNNNniifaaʻilunNNNḏaalikaġAdaa.
18.024.038 .ʼillaaʼayYYYyašaaaaaaʼaLLAAAh.
18.024.039 .waḏkurrAbbakaʼiḏaanasiiit.
18.024.040 .waqulʻasaaʼayYYYyahdiyanirAbbiiliʼaqrAbaminhaaḏaarAšadaa.
18.025.041 .walabiṯuufiikahfihimṯalaaṯamiʼatinNNNsiniinawazdaaduutisʻaa.
18.026.042 .qulillaahuʼaʻlamubimaalabiṯuulahuuġAybussamaawaatiwalʼarḍiʼab*ṣirbihiiwaʼasmiʻmaalahumNNNminNNNduunihimiwWWWwaliyyiwWWWwalaayušrikufiiḥukmihiʼaḥadaa.
18.027.043 .watlumaaʼuuḥiyaʼilaykaminNNNkitaabirAbbikalaamubadilalikalimaatihiiwalanNNNtaǧidaminNNNduunihimultaḥadaa.
18.028.044 .waṣbirnafsakamaʻallaḏiinayad*ʻuunarAbbahumNNNbilġAdaatiwalʻašiyyiyuriiduunawaǧ*hahuuwalaataʻduʻaynaakaʻanhumturiiduziinatalḥayaatiddunyaawalaatuṭiʻmanʼaġfalnaaqAlbahuuʻanNNNḏikrinaa.
18.028.045 .walaatuṭiʻmanʼaġfalnaaqAlbahuʻanNNNḏikrinaawattabaʻahawaahuwakaanaʼamruhufuruṭAA.
18.029.046 .waqulilḥaqqumirrAbbikumfamanNNNšaaaaaaʼafalyuʼmiwWWWwamanNNNšaaaaaaʼafalyakfur.
18.029.047 .ʼinNNNnaaʼaʻtad*naaliẓẓAAlimiinanaarAnʼaḥaaṭAbihimsurAAdiquhaawaʼiyYYYyastaġiiṯuuyuġAAṯuubimaaaaaaʼinNNNkalmuhliyašwilwuǧuuh.
18.029.048 .biʼsaššarAAbuwasaaaaaaʼatmurtafaqAA.
18.030.049 .ʼinNNNnallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatiʼinNNNnaalaanuḍiiʻuʼaǧ*rAmanʼaḥsanaʻamalaa.
18.031.050 .ʼulaaaaaaʼikalahumǧanNNNnaatuʻad*minNNNtaǧ*riiminNNNtaḥtihiimulʼanhaaruyuḥallawnafiihaaminʼasaawirAminNNNḏahabiwWWWwayalbasuunaṯiyaabaa.
18.031.051 .wayalbasuunaṯiyaabanḫuḍrAmNNNminNNNsunNNNdusiwWWWwaʼistab*rAqimNNNmuttakiʼiinafiihaaʻalalʼarAAAAAAʼik.
18.031.052 .niʻmaṯṯawaabuwaḥasunatmurtafaqAA.
18.032.053 .waḍrib*lahumNNNmaṯalarrAǧulayniǧaʻalnaaliʼaḥadihimaaǧanNNNnatayniminʼaʻnaabiwWWWwaḥafafnaahumaabinaḫliwWWWwaǧaʻalnaabaynahumaazarʻaa.
18.033.054 .kiltalǧanNNNnatayniʼaatatʼukulahaawalamtaẓlimNNNminhušayʼaa.
18.033.055 .wafaǧǧarnaaḫilaalahuumaanaharAA.
18.034.056 .wakaanalahuuṯamarumNNNfaqAAlaliṣAAḥibihiiwahuwayuḥaawiruhuʼanaaʼakṯaruminNNNkamaalawWWWwaʼaʻazzunafarAA.
18.035.057 .wadaḫAlaǧanNNNnatahuuwahuwaẓAAlimullinafsihiiqAAlamaaʼaẓunNNNnuʼanNNNtabiidahaaḏihiiʼabadaa.
18.036.058 .wamaaʼaẓunNNNnussaaʻataqAAAAAAʼimatawWWWwalaʼirrudid*tuʼilaarAbbiilaʼaǧidanNNNnaḫAyrAmNNNminhaamunNNNqAlabaa.
18.037.059 .qAAlalahuuṣAAḥibuhuwahuwayuḥaawiruhuʼakafartabillaḏiiḫAlaqAkaminNNNturAAbinNNNṯumNNNmaminNNNnuṭ*fatinNNNṯumNNNmasawwaakarAǧulaa.
18.038.060 .laakinNNNnahuuwaLLAAhurAbbiiwalaaʼušrikubirAbbiiʼaḥadaa.
18.039.061 .walawlaaʼiḏdaḫAltaǧanNNNnatakaqultamaašaaaaaaʼaLLAAhulaaquwwataʼillaabillaaah.
18.039.062 .ʼinNNNtarAniʼanaʼaqAllaminNNNkamaalawWWWwawaladaa.
18.040.063 .faʻasaarAbbiiʼayYYYyuʼtiyaniiḫAyrAmNNNminNNNǧanNNNnatikawayursilaʻalayhaaḥusbaanamNNNminassamaaaaaaʼifatuṣbiḥaṣAʻiidanNNNzalaqAA.
18.041.064 .ʼawyuṣbiḥamaaaaaaʼuhaaġAwrAmNNNfalanNNNtastaṭiiʻalahuuṭAlabaa.
18.042.065 .waʼuḥiiṭAbiṯamarihiifaʼaṣbaḥayuqAllibukaffayhiʻalaamaaʼamNNNfaqAfiihaawahiyaḫAAwiyatunʻalaaʻuruušihaawayaquuluyaalaytaniilamʼušrikbirAbbiiʼaḥadaa.
18.043.066 .walamtakullahuufiʼatuyYYYyanNNNṣuruunahuminNNNduunillaahiwamaakaanamunNNNtaṣirAA.
18.044.067 .hunaalikalwalaayatulillaahilḥaqq.
18.044.068 .huwaḫAyrunNNNṯawaabawWWWwaḫAyrunʻuq*baa.
18.045.069 .waḍrib*lahumNNNmaṯalalḥayaatiddunyaakamaaaaaaʼinʼanNNNzalnaahuminassamaaaaaaʼifaḫtalaṭAbihiinabaatulʼarḍifaʼaṣbaḥahašiimanNNNtaḏruuhurriyaaaḥ.
18.045.070 .wakaanaLLAAhuʻalaakullišayʼimNNNmuqtadirAA.
18.046.071 .ʼalmaaluwalbanuunaziinatulḥayaatiddunyaawalbaaqiyaatuṣṣAAliḥaatuḫAyrunʻinNNNdarAbbikaṯawaabawWWWwaḫAyrunʼamalaa.
18.047.072 .wayawmanusayyirulǧibaalawatarAlʼarḍAbaarizatawWWWwaḥašarnaahumfalamnuġAAdirminhumʼaḥadaa.
18.048.073 .waʻuriḍuuʻalaarAbbikaṣAffallaqAd*ǧiʼtumuunaakamaaḫAlaqnaakumʼawwalamarrAh.
18.048.074 .balzaʻamtumʼallanNNNnaǧ*ʻalalakumNNNmawʻidaa.
18.049.075 .wawuḍiʻalkitaabufatarAlmuǧ*rimiinamušfiqiinamimNNNmaafiihiwayaquuluunayaawaylatanaamaalihaaḏalkitaabilaayuġAAdiruṣAġiirAtawWWWwalaakabiirAtanʼillaaʼaḥṣAAhaa.
18.049.076 .wawaǧaduumaaʻamiluuḥaaḍirAA.
18.049.077 .walaayaẓlimurAbbukaʼaḥadaa.
18.050.078 .waʼiḏqulnaalilmalaaaaaaʼikatisǧuduuliʼaadamafasaǧaduuʼillaaʼib*liisakaanaminalǧinNNNnifafasaqAʻanʼamrirAbbih.
18.050.079 .ʼafatattaḫiḏuunahuuwaḏurriyyatahuuʼawliyaaaaaaʼaminNNNduuniiwahumlakumʻaduww.
18.050.080 .biʼsaliẓẓAAlimiinabadalaa.
18.051.081 .maaʼašhad*tuhumḫAlqAssamaawaatiwalʼarḍiwalaaḫAlqAʼamNNNfusihimwamaakunNNNtumuttaḫiḏalmuḍilliinaʻaḍudaa.
18.052.082 .wayawmayaquulunaaduušurAkaaaaaaʼiyallaḏiinazaʻamtumfadaʻawhumfalamyastaǧiibuulahumwaǧaʻalnaabaynahumNNNmawbiqAA.
18.053.083 .warAʼalmuǧ*rimuunanNNNnaarAfaẓAnNNNnuuʼanNNNnahumNNNmuwaaqiʻuuhaawalamyaǧiduuʻanhaamaṣrifaa.
18.054.084 .walaqAd*ṣArrAfnaafiihaaḏalqurʼaanilinNNNnaasiminNNNkullimaṯaliwWWWwakaanalʼinNNNsaanuʼakṯarAšayʼinNNNǧadalaa.
18.055.085 .wamaamanaʻanNNNnaasaʼayYYYyuʼminuuʼiḏǧaaaaaaʼahumulhudaawayastaġfiruurAbbahumʼillaaʼanNNNtaʼtiyahumsunNNNnatulʼawwaliinaʼawyaʼtiyahumulʻaḏaabuqubulaa.
18.056.086 .wamaanursilulmursaliinaʼillaamubašširiinawamunNNNḏiriiin.
18.056.087 .wayuǧaadilullaḏiinakafaruubilbaaṭililiyud*ḥiḍuubihilḥaqqAwattaḫAḏuuʼaayaatiiwamaaʼunNNNḏiruuhuzuwaa.
18.057.088 .wamanʼaẓlamumimNNNmanNNNḏukkirAbiʼaayaatirAbbihiifaʼaʻrAḍAʻanhaawanasiyamaaqAdamatyadaaah.
18.057.089 .ʼinNNNnaaǧaʻalnaaʻalaaquluubihimʼakinNNNnatanʼayYYYyafqAhuuhuwafiiʼaaḏaanihimwaqrAwWWWwaʼinNNNtad*ʻuhumʼilalhudaafalayYYYyahtaduuʼiḏanʼabadaa.
18.058.090 .warAbbukalġAfuuruḏurrAḥmatilawyuʼaaḫiḏuhumNNNbimaakasabuulaʻaǧǧalalahumulʻaḏaaab.
18.058.091 .ballahumNNNmawʻidullayYYYyaǧiduuminNNNduunihimawʼilaa.
18.059.092 .watilkalqurAAʼahlaknaahumlamNNNmaaẓAlamuuwaǧaʻalnaalimahlikihimNNNmawʻidaa.
18.060.093 .waʼiḏqAAlamuusaalifataahulaaʼab*rAḥuḥattaaʼab*luġAmaǧ*maʻalbaḥrAyniʼawʼamḍiyaḥuqubaa.
18.061.094 .falamNNNmaabalaġAAmaǧ*maʻabaynihimaanasiyaaḥuutahumaafattaḫAḏasabiilahuufilbaḥrisarAbaa.
18.062.095 .falamNNNmaaǧaawazaaqAAlalifataahuʼaatinaaġAdaaaaaaʼanaalaqAd*laqiinaaminNNNsafarinaahaaḏaanaṣAbaa.
18.063.096 .qAAlaʼarAʼaytaʼiḏʼawaynaaʼilaṣṣAḫrAtifaʼinNNNniinasiitulḥuutawamaaʼanNNNsaaniihuʼillaššayṭAAnuʼanʼaḏkurAh.
18.063.097 .wattaḫAḏasabiilahuufilbaḥriʻaǧabaa.
18.064.098 .qAAlaḏaalikamaakunNNNnaanab*ġ.
18.064.099 .fartadaaʻalaaʼaaṯaarihimaaqAṣAṣAA.
18.065.100 .fawaǧadaaʻab*damNNNminʻibaadinaaʼaataynaahurAḥmatamNNNminʻinNNNdinaawaʻallamnaahumilladunNNNnaaʻilmaa.
18.066.101 .qAAlalahuumuusaahalʼattabiʻukaʻalaaʼanNNNtuʻallimanimimNNNmaaʻullimtarušdaa.
18.067.102 .qAAlaʼinNNNnakalanNNNtastaṭiiʻamaʻiyaṣAb*rAA.
18.068.103 .wakayfataṣbiruʻalaamaalamtuḥiṭ*bihiiḫub*rAA.
18.069.104 .qAAlasataǧiduniiʼinNNNšaaaaaaʼaLLAAhuṣAAbirAwWWWwalaaʼaʻṣiilakaʼamrAA.
18.070.105 .qAAlafaʼinittabaʻtaniifalaatasʼalniiʻanNNNšayʼinḥattaaʼuḥdiṯalakaminhuḏikrAA.
18.071.106 .fanNNNṭAlaqAAḥattaaʼiḏaarAkibaafissafiinatiḫArAqAhaaqAAlaʼaḫArAqtahaalituġriqAʼahlahaalaqAd*ǧiʼtašayʼanʼimrAA.
18.072.107 .qAAlaʼalamʼaqulʼinNNNnakalanNNNtastaṭiiʻamaʻiyaṣAb*rAA.
18.073.108 .qAAlalaatuʼaaḫiḏniibimaanasiituwalaaturhiqniiminʼamriiʻusrAA.
18.074.109 .fanNNNṭAlaqAAḥattaaʼiḏaalaqiyaaġulaamamNNNfaqAtalahuuqAAlaʼaqAtaltanafsanNNNzakiyyatamNNNbiġAyrinafsillaqAd*ǧiʼtašayʼanNNNnukrAA.
18.075.110 .qAAlaʼalamʼaqullakaʼinNNNnakalanNNNtastaṭiiʻamaʻiyaṣAb*rAA.
18.076.111 .qAAlaʼinNNNsaʼaltukaʻanNNNšayʼimNNNbaʻdahaafalaatuṣAAḥib*niiqAd*balaġtamilladunNNNniiʻuḏrAA.
18.077.112 .fanNNNṭAlaqAAḥattaaʼiḏaaʼatayaaʼahlaqAryatinastaṭ*ʻamaaʼahlahaafaʼabawʼayYYYyuḍAyyifuuhumaafawaǧadaafiihaaǧidaarAA.
18.077.113 .fawaǧadaafiihaaǧidaarAyYYYyuriiduʼayYYYyanNNNqAḍḍAfaʼaqAAmahuuqAAlalawšiʼtalattaḫAḏtaʻalayhiʼaǧ*rAA.
18.078.114 .qAAlahaaḏaafirAAqubayniiwabaynik.
18.078.115 .saʼunabbiʼukabitaʼwiilimaalamtastaṭiʻʻalayhiṣAb*rAA.
18.079.116 .ʼamNNNmassafiinatufakaanatlimasaakiinayaʻmaluunafilbaḥrifaʼarAd*tuʼanʼaʻiibahaawakaanawarAAAAAAʼahumNNNmalikuyYYYyaʼḫuḏukullasafiinatinġAṣbaa.
18.080.117 .waʼamNNNmalġulaamufakaanaʼabawaahumuʼminaynifaḫAšiinaaʼayYYYyurhiqAhumaaṭuġyaanawWWWwakufrAA.
18.081.118 .faʼarAd*naaʼayYYYyub*dilahuumaarAbbuhumaaḫAyrAmNNNminhuzakaatawWWWwaʼaqrAbaruḥmaa.
18.082.119 .waʼamNNNmalǧidaarufakaanaliġulaamayniyatiimaynifilmadiinatiwakaanataḥtahuukanNNNzullahuumaawakaanaʼabuuhumaaṣAAliḥaa.
18.082.120 .wakaanaʼabuuhumaaṣAAliḥamNNNfaʼarAAdarAbbukaʼayYYYyab*luġAAʼašudahumaawayastaḫriǧaakanNNNzahumaarAḥmatamNNNmirrAbbik.
18.082.121 .wamaafaʻaltuhuuʻanʼamrii.
18.082.122 .ḏaalikataʼwiilumaalamtasṭiʻʻalayhiṣAb*rAA.
18.083.123 .wayasʼaluunakaʻanNNNḏilqArnayniqulsaʼatluuʻalaykumNNNminhuḏikrAA.
