# for hus9h



 29.007.010 .wallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatilanukaffirAnNNNnaʻanhumsayyiʼaatihimwalanaǧ*ziyanNNNnahumʼaḥsanallaḏiikaanuuyaʻmaluuun.
 29.008.011 .wawaṣṣAynalʼinNNNsaanabiwaalidayhiḥusnaa.
 29.008.012 .waʼinNNNǧaahadaakalitušrikabiimaalaysalakabihiiʻilmumNNNfalaatuṭiʻhumaa.
 29.008.013 .ʼilayyamarǧiʻukumfaʼunabbiʼukumNNNbimaakunNNNtumtaʻmaluuun.
 29.009.014 .wallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatilanud*ḫilanNNNnahumfiṣṣAAliḥiiin.
 29.010.015 .waminanNNNnaasimayYYYyaquuluʼaamanNNNnaabillaahifaʼiḏaaʼuuḏiyafillaahiǧaʻalafitnatanNNNnaasikaʻaḏaabillaahiwalaʼinNNNǧaaaaaaʼanaṣrumNNNmirrAbbikalayaquulunNNNn.
 29.010.016 .walaʼinNNNǧaaaaaaʼanaṣrumNNNmirrAbbikalayaquulunNNNnaʼinNNNnaakunNNNnaamaʻakum.
 29.010.017 .ʼawalaysaLLAAhubiʼaʻlamabimaafiiṣuduurilʻaalamiiin.
 29.011.018 .walayaʻlamanNNNnaLLAAhullaḏiinaʼaamanuuwalayaʻlamanNNNnalmunaafiqiiin.
 29.012.019 .waqAAlallaḏiinakafaruulillaḏiinaʼaamanuttabiʻuusabiilanaawalnaḥmilḫAṭAAyaakumwamaahumNNNbiḥaamiliinaminḫAṭAAyaahumNNNminNNNšayyyʼ.
 29.012.020 .wamaahumNNNbiḥaamiliinaminḫAṭAAyaahumNNNminNNNšayʼinʼinNNNnahumlakaaḏibuuun.
 29.013.021 .walayaḥmilunNNNnaʼaṯqAAlahumwaʼaṯqAAlamNNNmaʻaʼaṯqAAlihimwalayusʼalunNNNnayawmalqiyaamatiʻamNNNmaakaanuuyaftaruuun.
 29.014.022 .walaqAd*ʼarsalnaanuuḥanʼilaaqAwmihiifalabiṯafiihimʼalfasanatinʼillaaḫAmsiinaʻaamamNNNfaʼaḫAḏahumuṭṭuufaanuwahumẓAAlimuuun.
 29.015.023 .faʼanNNNǧaynaahuwaʼaṣḥaabassafiinatiwaǧaʻalnaahaaʼaayatallilʻaalamiiin.
 29.016.024 .waʼib*rAAhiimaʼiḏqAAlaliqAwmihiʻbuduLLAAhawattaquuuh.
 29.016.025 .ḏaalikumḫAyrullakumʼinNNNkunNNNtumtaʻlamuuun.
 29.017.026 .ʼinNNNnamaataʻbuduunaminNNNduunillaahiʼawṯaanawWWWwataḫluquunaʼifkaa.
 29.017.027 .ʼinNNNnallaḏiinataʻbuduunaminNNNduunillaahilaayamlikuunalakumrizqAmNNNfab*taġuuʻinNNNdaLLAAhirrizqAwaʻbuduuhuwaškuruulah.
 29.017.028 .fab*taġuuʻinNNNdaLLAAhirrizqAwaʻbuduuhuwaškuruulahuuʼilayhiturǧaʻuuun.
 29.018.029 .waʼinNNNtukaḏḏibuufaqAd*kaḏḏabaʼumamumNNNminNNNqAb*likumwamaaʻalarrAsuuliʼillalbalaaġulmubiiin.
 29.019.030 .ʼawalamyarAwkayfayub*diʼuLLAAhulḫAlqAṯumNNNmayuʻiiduh.
 29.019.031 .ʼinNNNnaḏaalikaʻalaLLAAhiyasiiir.
 29.020.032 .qulsiiruufilʼarḍifanNNNẓuruukayfabadaʼalḫAlq.
 29.020.033 .ṯumNNNmaLLAAhuyunNNNšiʼunNNNnašʼatalʼaaḫirAh.
 29.020.034 .ʼinNNNnaLLAAhaʻalaakullišayʼinNNNqAdiiir.
 29.021.035 .yuʻaḏḏibumayYYYyašaaaaaaʼuwayarḥamumayYYYyašaaaaaaʼuwaʼilayhituqlabuuun.
 29.022.036 .wamaaʼanNNNtumNNNbimuʻǧiziinafilʼarḍiwalaafissamaaaaaaʼiwamaalakumNNNminNNNduunillaahimiwWWWwaliyyiwWWWwalaanaṣiiir.
 29.023.037 .wallaḏiinakafaruubiʼaayaatillaahiwaliqAAAAAAʼihiiʼulaaaaaaʼikayaʼisuumirrAḥmatiiwaʼulaaaaaaʼikalahumʻaḏaabunʼaliiim.
 29.024.038 .famaakaanaǧawaabaqAwmihiʼillaaʼanNNNqAAluq*tuluuhuʼawḥarriquuhufaʼanNNNǧaahuLLAAhuminanNNNnaaar.
 29.024.039 .ʼinNNNnafiiḏaalikalaʼaayaatilliqAwmiyYYYyuʼminuuun.
 29.025.040 .waqAAlaʼinNNNnamattaḫAḏtumNNNminNNNduunillaahiʼawṯaanamNNNmawaddatabaynikumfilḥayaatiddunyaaṯumNNNmayawmalqiyaamatiyakfurubaʻḍukumNNNbibaʻḍ.
 29.025.041 .ṯumNNNmayawmalqiyaamatiyakfurubaʻḍukumNNNbibaʻḍiwWWWwayalʻanubaʻḍukumNNNbaʻḍAwWWWwamaʼwaakumunNNNnaaruwamaalakumNNNminNNNnaaṣiriiin.
 29.026.042 .faʼaamanalahuuluuuṭ.
 29.026.043 .waqAAlaʼinNNNniimuhaaǧirunʼilaarAbbiiʼinNNNnahuuhuwalʻaziizulḥakiiim.
 29.027.044 .wawahab*naalahuuʼisḥaaqAwayaʻquubawaǧaʻalnaafiiḏurriyyatihinNNNnubuwwatawalkitaabawaʼaataynaahuʼaǧ*rAh.
 29.027.045 .waʼaataynaahuʼaǧ*rAhuufiddunyaawaʼinNNNnahuufilʼaaḫirAtilaminaṣṣAAliḥiiin.
 29.028.046 .waluuṭAnʼiḏqAAlaliqAwmihiʼinNNNnakumlataʼtuunalfaaḥišatamaasabaqAkumNNNbihaaminʼaḥadimNNNminalʻaalamiiin.
 29.029.047 .ʼaʼinNNNnakumlataʼtuunarriǧaalawataqṭAʻuunassabiilawataʼtuunafiinaadiikumulmunNNNkar.
 29.029.048 .famaakaanaǧawaabaqAwmihiʼillaaʼanNNNqAAluʼtinaabiʻaḏaabillaahiʼinNNNkunNNNtaminaṣṣAAdiqiiin.
 29.030.049 .qAAlarAbbinNNNṣurniiʻalalqAwmilmufsidiiin.
 29.031.050 .walamNNNmaaǧaaaaaaʼatrusulunaaʼib*rAAhiimabilbušrAAqAAluuʼinNNNnaamuhlikuuʼahlihaaḏihilqAryatiʼinNNNnaʼahlahaakaanuuẓAAlimiiin.
 29.032.051 .qAAlaʼinNNNnafiihaaluuṭAA.
 29.032.052 .qAAluunaḥnuʼaʻlamubimamNNNfiihaalanunaǧǧiyanNNNnahuwaʼahlahuuʼillamrAʼatahuukaanatminalġAAbiriiin.
 29.033.053 .walamNNNmaaʼanNNNǧaaaaaaʼatrusulunaaluuṭAnNNNsiiiiiiʼabihimwaḍAAqAbihimḏarʻawWWWwaqAAluulaataḫAfwalaataḥzan.
 29.033.054 .waqAAluulaataḫAfwalaataḥzanʼinNNNnaamunaǧǧuukawaʼahlakaʼillamrAʼatakakaanatminalġAAbiriiin.
 29.034.055 .ʼinNNNnaamunNNNziluunaʻalaaʼahlihaaḏihilqAryatiriǧ*zamNNNminassamaaaaaaʼibimaakaanuuyafsuquuun.
 29.035.056 .walaqAd*tarAknaaminhaaʼaayatamNNNbayyinatalliqAwmiyYYYyaʻqiluuun.
 29.036.057 .waʼilaamad*yanaʼaḫAAhumšuʻaybamNNNfaqAAlayaaqAwmiʻbuduLLAAhawarǧulyawmalʼaaḫirAwalaataʻṯawfilʼarḍimufsidiiin.
 29.037.058 .fakaḏḏabuuhufaʼaḫAḏathumurrAǧ*fatufaʼaṣbaḥuufiidaarihimǧaaṯimiiin.
 29.038.059 .waʻaadawWWWwaṯamuudawaqAd*tabayyanalakumNNNmimNNNmasaakinihimwazayyanalahuumuššayṭAAnuʼaʻmaalahum.
 29.038.060 .wazayyanalahuumuššayṭAAnuʼaʻmaalahumfaṣAddahumʻanissabiiliwakaanuumustab*ṣiriiin.
 29.039.061 .waqAAruunawafirʻawnawahaamaanawalaqAd*ǧaaaaaaʼahumNNNmuusaabilbayyinaatifastakbaruu.
 29.039.062 .fastakbaruufilʼarḍiwamaakaanuusaabiqiiin.
 29.040.063 .fakullanʼaḫAḏnaabiḏamNNNbihiifaminhumNNNmanʼarsalnaaʻalayhiḥaaṣibaa.
 29.040.064 .faminhumNNNmanʼarsalnaaʻalayhiḥaaṣibawWWWwaminhumNNNmanʼaḫAḏathuṣṣAyḥatuwaminhumNNNmanḫAsafnaabihilʼarḍ.
 29.040.065 .waminhumNNNmanḫAsafnaabihilʼarḍAwaminhumNNNmanʼaġrAq*naa.
 29.040.066 .wamaakaanaLLAAhuliyaẓlimahumwalaakinNNNkaanuuʼamNNNfusahumyaẓlimuuun.
 29.041.067 .maṯalullaḏiinattaḫAḏuuminNNNduunillaahiʼawliyaaaaaaʼakamaṯalilʻanNNNkabuutittaḫAḏatbaytawWWWwaʼinNNNnaʼawhanalbuyuutilabaytulʻanNNNkabuut.
 29.041.068 .lawkaanuuyaʻlamuuun.
 29.042.069 .ʼinNNNnaLLAAhayaʻlamumaayad*ʻuunaminNNNduunihiiminNNNšayyyʼ.
 29.042.070 .wahuwalʻaziizulḥakiiim.
 29.043.071 .watilkalʼamṯaalunaḍribuhaalinNNNnaasiwamaayaʻqiluhaaʼillalʻaalimuuun.
 29.044.072 .ḫAlaqALLAAhussamaawaatiwalʼarḍAbilḥaqq.
 29.044.073 .ʼinNNNnafiiḏaalikalaʼaayatallilmuʼminiiin.
 29.045.074 .ʼutlumaaʼuuḥiyaʼilaykaminalkitaabiwaʼaqimiṣṣAlaataʼinNNNnaṣṣAlaatatanhaaʻanilfaḥšaaaaaaʼiwalmunNNNkAr.
 29.045.075 .walaḏikruLLAAhiʼakbar.
 29.045.076 .waLLAAhuyaʻlamumaataṣnaʻuuun.
 29.046.077 .walaatuǧaadiluuʼahlalkitaabiʼillaabillatiihiyaʼaḥsanuʼillallaḏiinaẓAlamuuminhumwaquuluu.
 29.046.078 .waquuluuʼaamanNNNnaabillaḏiiʼunNNNzilaʼilaynaawaʼunNNNzilaʼilaykumwaʼilahunaawaʼilahukumwaaḥiduwWWWwanaḥnulahuumuslimuuun.
 29.047.079 .wakaḏaalikaʼanNNNzalnaaʼilaykalkitaaab.
 29.047.080 .fallaḏiinaʼaataynaahumulkitaabayuʼminuunabihiiwaminhaaʼulaaaaaaʼimayYYYyuʼminubih.
 29.047.081 .wamaayaǧ*ḥadubiʼaayaatinaaʼillalkaafiruuun.
 29.048.082 .wamaakunNNNtatatluuminNNNqAb*lihiiminNNNkitaabiwWWWwalaataḫuṭṭuhubiyamiinik.
 29.048.083 .ʼiḏallartaabalmub*ṭiluuun.
 29.049.084 .balhuwaʼaayaatumNNNbayyinaatumNNNfiiṣuduurillaḏiinaʼuutulʻilm.
 29.049.085 .wamaayaǧ*ḥadubiʼaayaatinaaʼillaẓẓAAlimuuun.
 29.050.086 .waqAAluulawlaaʼunNNNzilaʻalayhiʼaayaatumNNNmirrAbbih.
 29.050.087 .qulʼinNNNnamalʼaayaatuʻinNNNdaLLAAhiwaʼinNNNnamaaʼananaḏiirumNNNmubiiin.
 29.051.088 .ʼawalamyakfihimʼanNNNnaaʼanNNNzalnaaʻalaykalkitaabayutlaaʻalayhim.
 29.051.089 .ʼinNNNnafiiḏaalikalarAḥmatawWWWwaḏikrAAliqAwmiyYYYyuʼminuuun.
 29.052.090 .qulkafaabillaahibayniiwabaynakumšahiidayYYYyaʻlamumaafissamaawaatiwalʼarḍ.
 29.052.091 .wallaḏiinaʼaamanuubilbaaṭiliwakafaruubillaahiʼulaaaaaaʼikahumulḫAAsiruuun.
 29.053.092 .wayastaʻǧiluunakabilʻaḏaaab.
 29.053.093 .walawlaaʼaǧalumNNNmusamNNNmallaǧaaaaaaʼahumulʻaḏaaab.
 29.053.094 .walayaʼtiyanNNNnahumNNNbaġtatawWWWwahumlaayašʻuruuun.
 29.054.095 .yastaʻǧiluunakabilʻaḏaabiwaʼinNNNnaǧahanNNNnamalamuḥiiṭAtumNNNbilkaafiriiin.
 29.055.096 .yawmayaġšaahumulʻaḏaabumimNNNfawqihimwaminNNNtaḥtiʼarǧulihimwayaquuluḏuuquumaakunNNNtumtaʻmaluuun.
 29.056.097 .yaaʻibaadiyallaḏiinaʼaamanuuʼinNNNnaʼarḍiiwaasiʻatumNNNfaʼiyyaayafaʻbuduuun.
 29.057.098 .kullunafsinNNNḏaaaaaaʼiqAtulmawtiṯumNNNmaʼilaynaaturǧaʻuuun.
 29.058.099 .wallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatilanubawwiʼanNNNnahumNNNminalǧanNNNnatiġurAfanNNNtaǧ*riiminNNNtaḥtihalʼanhaaar.
 29.058.100 .lanubawwiʼanNNNnahumNNNminalǧanNNNnatiġurAfanNNNtaǧ*riiminNNNtaḥtihalʼanhaaruḫAAlidiinafiihaa.
 29.058.101 .niʻmaʼaǧ*rulʻaamiliiin.
 29.059.102 .ʼallaḏiinaṣAbaruuwaʻalaarAbbihimyatawakkaluuun.
 29.060.103 .wakaʼayyimNNNminNNNdaaaaaaaaaabbatillaataḥmilurizqAhaLLAAhuyarzuquhaawaʼiyyaakum.
 29.060.104 .wahuwassamiiʻulʻaliiim.
 29.061.105 .walaʼinNNNsaʼaltahumNNNmanḫAlaqAssamaawaatiwalʼarḍAwasaḫḫArAššamsawalqAmarAlayaquulunNNNnaLLAAAh.
 29.061.106 .faʼanNNNnaayuʼfakuuun.
 29.062.107 .ʼALLAAhuyab*suṭurrizqAlimayYYYyašaaaaaaʼuminʻibaadihiiwayaqdirulah.
 29.062.108 .ʼinNNNnaLLAAhabikullišayʼinʻaliiim.
 29.063.109 .walaʼinNNNsaʼaltahumNNNmanNNNnazzalaminassamaaaaaaʼimaaaaaaʼamNNNfaʼaḥyaabihilʼarḍAmimNNNbaʻdimawtihaalayaquulunNNNnaLLAAAh.
 29.063.110 .qulilḥamdulillaaah.
 29.063.111 .balʼakṯaruhumlaayaʻqiluuun.
 29.064.112 .wamaahaaḏihilḥayaatuddunyaaʼillaalahwuwWWWwalaʻibuwWWWwaʼinNNNnadaarAlʼaaḫirAtalahiyalḥayawaan.
 29.064.113 .lawkaanuuyaʻlamuuun.
 29.065.114 .faʼiḏaarAkibuufilfulkidaʻawuLLAAhamuḫliṣiinalahuudiinafalamNNNmaanaǧǧaahumʼilalbarriʼiḏaahumyušrikuuun.
 29.066.115 .liyakfuruubimaaʼaataynaahumwaliyatamattaʻuufasawfayaʻlamuuun.
 29.067.116 .ʼawalamyarAwʼanNNNnaaǧaʻalnaaḥarAmanʼaaminawWWWwayutaḫAṭṭAfunNNNnaasuminḥawlihim.
 29.067.117 .ʼafabilbaaṭiliyuʼminuunawabiniʻmatillaahiyakfuruuun.
 29.068.118 .wamanʼaẓlamumimNNNmaniftarAAʻalaLLAAhikaḏibanʼawkaḏḏababilḥaqqilamNNNmaaǧaaaaaaʼah.
 29.068.119 .ʼalaysafiiǧahanNNNnamamaṯwallilkaafiriiin.
 29.069.120 .wallaḏiinaǧaahaduufiinaalanahdiyanNNNnahumsubulanaa.
 29.069.121 .waʼinNNNnaLLAAhalamaʻalmuḥsiniiin.


 30.001.001 .ʼaliflaaaaaaaaaamNNNmiiiiiim.
 30.002.002 .ġulibatirruuum.
 30.003.003 .fiiʼad*nalʼarḍiwahumNNNmimNNNbaʻdiġAlabihimsayaġlibuuun.
 30.004.004 .fiibiḍʻisiniiin.
 30.004.005 .lillaahilʼamruminNNNqAb*luwamimNNNbaʻd.
 30.004.006 .wayawmaʼiḏiyYYYyafrAḥulmuʼminuuun.
 30.005.007 .binaṣrillaaah.
 30.005.008 .yanNNNṣurumayYYYyašaaaaaaʼuwahuwalʻaziizurrAḥiiim.
 30.006.009 .waʻdaLLAAhilaayuḫlifuLLAAhuwaʻdahuuwalaakinNNNnaʼakṯarAnNNNnaasilaayaʻlamuuun.
 30.007.010 .yaʻlamuunaẓAAhirAmNNNminalḥayaatiddunyaawahumʻanilʼaaḫirAtihumġAAfiluuun.
 30.008.011 .ʼawalamyatafakkaruufiiʼamNNNfusihim.
 30.008.012 .maaḫAlaqALLAAhussamaawaatiwalʼarḍAwamaabaynahumaaʼillaabilḥaqqiwaʼaǧalimNNNmusamNNNmaa.
 30.008.013 .waʼinNNNnakaṯiirAmNNNminanNNNnaasibiliqAAAAAAʼirAbbihimlakaafiruuun.
 30.009.014 .ʼawalamyasiiruufilʼarḍifayanNNNẓuruukayfakaanaʻaaqibatullaḏiinaminNNNqAb*lihim.
 30.009.015 .kaanuuʼašadaminhumquwwatawWWWwaʼaṯaarulʼarḍAwaʻamaruuhaaʼakṯarAmimNNNmaaʻamaruuhaawaǧaaaaaaʼathumrusuluhum.
 30.009.016 .waǧaaaaaaʼathumrusuluhumNNNbilbayyinaatifamaakaanaLLAAhuliyaẓlimahumwalaakinNNNkaanuuʼamNNNfusahumyaẓlimuuun.
 30.010.017 .ṯumNNNmakaanaʻaaqibatallaḏiinaʼasaaaaaaʼussuuuuuuʼaaaaaaʼanNNNkaḏḏabuubiʼaayaatillaahiwakaanuubihaayastahziʼuuun.
 30.011.018 .ʼALLAAhuyab*daʼulḫAlqAṯumNNNmayuʻiiduhuuṯumNNNmaʼilayhiturǧaʻuuun.
 30.012.019 .wayawmataquumussaaʻatuyub*lisulmuǧ*rimuuun.
 30.013.020 .walamyakullahumNNNminNNNšurAkaaaaaaʼihimšufaʻaaaaaaʼuwakaanuubišurAkaaaaaaʼihimkaafiriiin.
 30.014.021 .wayawmataquumussaaʻatuyawmaʼiḏiyYYYyatafarrAquuun.
 30.015.022 .faʼamNNNmallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatifahumfiirAwḍAtiyYYYyuḥbaruuun.
 30.016.023 .waʼamNNNmallaḏiinakafaruuwakaḏḏabuubiʼaayaatinaawaliqAAAAAAʼilʼaaḫirAtifaʼulaaaaaaʼikafilʻaḏaabimuḥḍAruuun.
 30.017.024 .fasub*ḥaanaLLAAhiḥiinatumsuunawaḥiinatuṣbiḥuuun.
 30.018.025 .walahulḥamdufissamaawaatiwalʼarḍiwaʻašiyyawWWWwaḥiinatuẓhiruuun.
 30.019.026 .yuḫriǧulḥayyaminalmayyitiwayuḫriǧulmayyitaminalḥayyiwayuḥyilʼarḍAbaʻdamawtihaa.
 30.019.027 .wakaḏaalikatuḫrAǧuuun.
 30.020.028 .waminʼaayaatihiiʼanḫAlaqAkumNNNminNNNturAAbinNNNṯumNNNmaʼiḏaaʼanNNNtumNNNbašarunNNNtanNNNtaširuuun.
 30.021.029 .waminʼaayaatihiiʼanḫAlaqAlakumNNNminʼamNNNfusikumʼazwaaǧallitaskunuuʼilayhaawaǧaʻalabaynakumNNNmawadatawWWWwarAḥmah.
 30.021.030 .ʼinNNNnafiiḏaalikalaʼaayaatilliqAwmiyYYYyatafakkaruuun.
 30.022.031 .waminʼaayaatihiiḫAlqussamaawaatiwalʼarḍiwaḫtilaafuʼalsinatikumwaʼalwaanikum.
 30.022.032 .ʼinNNNnafiiḏaalikalaʼaayaatillilʻaalimiiin.
 30.023.033 .waminʼaayaatihiimanaamukumNNNbillayliwanNNNnahaariwab*tiġAAAAAAʼukumNNNmimNNNfaḍlih.
 30.023.034 .ʼinNNNnafiiḏaalikalaʼaayaatilliqAwmiyYYYyasmaʻuuun.
 30.024.035 .waminʼaayaatihiiyuriikumulbarqAḫAwfawWWWwaṭAmaʻawWWWwayunazziluminassamaaaaaaʼimaaaaaaʼamNNNfayuḥyiibihilʼarḍAbaʻdamawtihaa.
 30.024.036 .ʼinNNNnafiiḏaalikalaʼaayaatilliqAwmiyYYYyaʻqiluuun.
 30.025.037 .waminʼaayaatihiiʼanNNNtaquumassamaaaaaaʼuwalʼarḍubiʼamrih.
 30.025.038 .ṯumNNNmaʼiḏaadaʻaakumdaʻwatamNNNminalʼarḍiʼiḏaaʼanNNNtumtaḫruǧuuun.
 30.026.039 .walahuumamNNNfissamaawaatiwalʼarḍikullullahuuqAAnituuun.
 30.027.040 .wahuwallaḏiiyab*daʼulḫAlqAṯumNNNmayuʻiiduhuwahuwaʼahwanuʻalayyh.
 30.027.041 .walahulmaṯalulʼaʻlaafissamaawaatiwalʼarḍiwahuwalʻaziizulḥakiiim.
 30.028.042 .ḍArAbalakumNNNmaṯalamNNNminʼamNNNfusikumhallakumNNNmimNNNmaamalakatʼaymaanukumNNNminNNNšurAkaaaaaaʼ.
 30.028.043 .hallakumNNNmimNNNmaamalakatʼaymaanukumNNNminNNNšurAkaaaaaaʼafiimaarAzaqnaakumfaʼanNNNtumfiihisawaaaaaaʼ.
 30.028.044 .faʼanNNNtumfiihisawaaaaaaʼunNNNtaḫAAfuunahumkaḫiifatikumʼamNNNfusakum.
 30.028.045 .kaḏaalikanufaṣṣilulʼaayaatiliqAwmiyYYYyaʻqiluuun.
 30.029.046 .balittabaʻallaḏiinaẓAlamuuʼahwaaaaaaʼahumNNNbiġAyriʻilm.
 30.029.047 .famayYYYyahdiimanʼaḍAllaLLAAhuwamaalahumNNNminNNNnaaṣiriiin.
 30.030.048 .faʼaqiwWWWwaǧ*hakalidiiniḥaniifaa.
 30.030.049 .fiṭ*rAtaLLAAhillatiifaṭArAnNNNnaasaʻalayhaa.
 30.030.050 .laatab*diilaliḫAlqillaaah.
 30.030.051 .ḏaalikaddiinulqAyyimuwalaakinNNNnaʼakṯarAnNNNnaasilaayaʻlamuuun.
 30.031.052 .muniibiinaʼilayhiwattaquuhuwaʼaqiimuṣṣAlaatawalaatakuunuuminalmušrikiiin.
 30.032.053 .minallaḏiinafarrAquudiinahumwakaanuušiyaʻanNNNkulluḥizbimNNNbimaaladayhimfariḥuuun.
 30.033.054 .waʼiḏaamassanNNNnaasaḍurrunNNNdaʻawrAbbahumNNNmuniibiinaʼilayhiṯumNNNmaʼiḏaaʼaḏaaqAhumNNNminhurAḥmatanʼiḏaafariiqumNNNminhum.
 30.033.055 .ṯumNNNmaʼiḏaaʼaḏaaqAhumNNNminhurAḥmatanʼiḏaafariiqumNNNminhumNNNbirAbbihimyušrikuuun.
 30.034.056 .liyakfuruubimaaʼaataynaahumfatamattaʻuufasawfataʻlamuuun.
 30.035.057 .ʼamʼanNNNzalnaaʻalayhimsulṭAAnamNNNfahuwayatakallamubimaakaanuubihiiyušrikuuun.
 30.036.058 .waʼiḏaaʼaḏaq*nanNNNnaasarAḥmatamNNNfariḥuubihaa.
 30.036.059 .waʼinNNNtuṣib*humsayyiʼatumNNNbimaaqAddamatʼaydiihimʼiḏaahumyaq*naṭuuun.
 30.037.060 .ʼawalamyarAwʼanNNNnaLLAAhayab*suṭurrizqAlimayYYYyašaaaaaaʼuwayaqdir.
 30.037.061 .ʼinNNNnafiiḏaalikalaʼaayaatilliqAwmiyYYYyuʼminuuun.
 30.038.062 .faʼaatiḏalqurbaaḥaqqAhuwalmiskiinawab*nassabiiil.
 30.038.063 .ḏaalikaḫAyrullillaḏiinayuriiduunawaǧ*haLLAAhiwaʼulaaaaaaʼikahumulmufliḥuuun.
 30.039.064 .wamaaʼaataytumNNNmirriballiyarbuwafiiʼamwaalinNNNnaasifalaayarbuuʻinNNNdaLLAAh.
 30.039.065 .wamaaʼaataytumNNNminNNNzakaatinNNNturiiduunawaǧ*haLLAAhifaʼulaaaaaaʼikahumulmuḍʻifuuun.
 30.040.066 .ʼALLAAhullaḏiiḫAlaqAkumṯumNNNmarAzaqAkumṯumNNNmayumiitukumṯumNNNmayuḥyiikum.
 30.040.067 .halminNNNšurAkaaaaaaʼikumNNNmayYYYyafʻaluminNNNḏaalikumNNNminNNNšayyyʼ.
 30.040.068 .sub*ḥaanahuuwataʻaalaaʻamNNNmaayušrikuuun.
 30.041.069 .ẓAharAlfasaadufilbarriwalbaḥribimaakasabatʼaydinNNNnaasiliyuḏiiqAhumNNNbaʻḍAllaḏiiʻamiluulaʻallahumyarǧiʻuuun.
 30.042.070 .qulsiiruufilʼarḍifanNNNẓuruukayfakaanaʻaaqibatullaḏiinaminNNNqAb*l.
 30.042.071 .kaanaʼakṯaruhumNNNmušrikiiin.
 30.043.072 .faʼaqimwaǧ*hakalidiinilqAyyimiminNNNqAb*liʼayYYYyaʼtiyayawmullaamarAdalahuuminaLLAAhiyawmaʼiḏiyYYYyaṣṣAddaʻuuun.
 30.044.073 .manNNNkafarAfaʻalayhikufruhuuwamanʻamilaṣAAliḥamNNNfaliʼamNNNfusihimyamhaduuun.
 30.045.074 .liyaǧ*ziyallaḏiinaʼaamanuuwaʻamiluṣṣAAliḥaatimimNNNfaḍlih.
 30.045.075 .ʼinNNNnahuulaayuḥibbulkaafiriiin.
 30.046.076 .waminʼaayaatihiiʼayYYYyursilarriyaaḥamubašširAAtiwWWWwaliyuḏiiqAkumNNNmirrAḥmatihiiwalitaǧ*riyalfulkubiʼamrih.
 30.046.077 .walitaǧ*riyalfulkubiʼamrihiiwalitab*taġuumimNNNfaḍlihiiwalaʻallakumtaškuruuun.
 30.047.078 .walaqAd*ʼarsalnaaminNNNqAb*likarusulanʼilaaqAwmihimfaǧaaaaaaʼuuhumNNNbilbayyinaatifanNNNtaqAmnaaminallaḏiinaʼaǧ*rAmuu.
 30.047.079 .wakaanaḥaqqAnʻalaynaanaṣrulmuʼminiiin.
 30.048.080 .ʼALLAAhullaḏiiyursilurriyaaḥafatuṯiirusaḥaabamNNNfayab*suṭuhufissamaaaaaaʼikayfayašaaaaaaʼuwayaǧ*ʻaluhuukisafaa.
 30.048.081 .wayaǧ*ʻaluhuukisafamNNNfatarAlwad*qAyaḫruǧuminḫilaalihiifaʼiḏaaʼaṣAAbabihiimayYYYyašaaaaaaʼuminʻibaadihiʼiḏaahumyastab*širuuun.
 30.049.082 .waʼinNNNkaanuuminNNNqAb*liʼayYYYyunazzalaʻalayhimNNNminNNNqAb*lihiilamub*lisiiin.
 30.050.083 .fanNNNẓurʼilaaʼaaṯaarirAḥmatillaahikayfayuḥyilʼarḍAbaʻdamawtihaa.
 30.050.084 .ʼinNNNnaḏaalikalamuḥyilmawtaawahuwaʻalaakullišayʼinNNNqAdiiir.
 30.051.085 .walaʼinʼarsalnaariiḥamNNNfarAʼawhumuṣfarrAllaẓAlluumimNNNbaʻdihiyakfuruuun.
 30.052.086 .faʼinNNNnakalaatusmiʻulmawtaawalaatusmiʻuṣṣumNNNmaduʻaaaaaaʼaʼiḏaawallawmud*biriiin.
 30.053.087 .wamaaʼanNNNtabihaadilʻumyiʻanNNNḍAlaalatihimʼinNNNtusmiʻuʼillaamayYYYyuʼminubiʼaayaatinaafahumNNNmuslimuuun.
 30.054.088 .ʼALLAAhullaḏiiḫAlaqAkumNNNminNNNḍAʻfinNNNṯumNNNmaǧaʻalamimNNNbaʻdiḍAʻfinNNNquwwatanNNNṯumNNNmaǧaʻalamimNNNbaʻdiquwwatinNNNḍAʻfawWWWwašaybah.
 30.054.089 .yaḫluqumaayašaaaaaaʼuwahuwalʻaliimulqAdiiir.
 30.055.090 .wayawmataquumussaaʻatuyuq*simulmuǧ*rimuunamaalabiṯuuġAyrAsaaʻah.
 30.055.091 .kaḏaalikakaanuuyuʼfakuuun.
 30.056.092 .waqAAlallaḏiinaʼuutulʻilmawalʼiimaanalaqAd*labiṯtumfiikitaabillaahiʼilaayawmilbaʻṯifahaaḏaayawmulbaʻṯ.
 30.056.093 .fahaaḏaayawmulbaʻṯiwalaakinNNNnakumkunNNNtumlaataʻlamuuun.
 30.057.094 .fayawmaʼiḏillaayamNNNfaʻullaḏiinaẓAlamuumaʻḏirAtuhumwalaahumyustaʻtabuuun.
 30.058.095 .walaqAd*ḍArAb*naalinNNNnaasifiihaaḏalqurʼaaniminNNNkullimaṯal.
